sku,store,attribute_set,name,base_item,sku_family,type,visibility,visibility_def,simples_skus,packaging_type_rank,packaging_type,package_count,package_piececount,version_number,overall_status_rank,overall_status,specific_status_rank,specific_status,lead_style,product_type,description,frequency_hertz,price,price_piece,min_order_qty,version_description,starting_method,lamp_connection,ballast_factor,lamp_combinations,number_of_lamps,lamp_type,rohs_compliant,energy_star,input_power,input_type,max_voltage_combinations,power_factor,power_factor_value,line_voltage,line_current,min_start_temp,sound_rating,dimming_status,standards,approvals,ul_temp_code,product_patent,length_inches,width_inches,height_inches,mounting,remote_mounting, weight ,sku_length,sku_height,sku_width,sku_weight,lamps,successor_item,successor_base_item,successor_item_sku_family,substitute_item,substitute_base_item,substitute_item_product_type,substitute_item_overall_status,substitute_item_specific_status,substitute_item_sku_family,substitute_item_item_lead_style,competitor_cross,external_product_id,case_style,eol
3M10548,default,Grouper,015208 /A,015208,M10548,simple,4, Both ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,1X,208/60 (1) CFT13W/GX23, CFQ13W/GX23   ",60,23.95, $ 23.95 ,,,Preheat ,,,1,  1 , CFL , Yes , No ,  -   ,  -   ,208,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,,,,,,,,,734832013722,1X,
01525/A,default,Grouper,01525 /A,01525,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 ,,,,,,,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,,,,,,,,,,,,,,,
3M10549,default,Grouper,01525 /B,01525,M10549,simple,3, Searchable ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,1X,220/50 (1) 15/20W  ",50,24.95, $ 24.95 ,,,Preheat ,,,1,  1 , T12 , Yes , No ,  -   ,  -   ,220,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"F15T8, F15T12, F20T12",,,,,,,,,,,,734832013739,1X,
01525/C,default,Grouper,01525 /C,01525,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 , T8 ,,,,,220,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,F15T8,,,,,,,,,,,,,,
01525,default,Grouper,01525,01525,NA,configurable,4, Both ,3M10549,,,,,,2,Discontinued,2,Limited,Leaded,Magnetic,,50,0.01, $ -   ,,,Preheat ,,,1,  1 , T12 , Yes , No ,  -   ,,220,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"F15T8, F15T12, F20T12",,,,,,,,,,,,,,
01525NF/A,default,Grouper,01525NF /A,01525NF,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,Preheat ,,,1,  1 , T8 , Yes , No ,  -   , Single ,220,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,,,,,,,,,,,,,,1X,
01525P/A,default,Grouper,01525P /A,01525P,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 ,,,,,,220,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,,,,,,,,,,,
01525RC,default,Grouper,01525RC,01525RC,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 ,,,,,,220,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,,,,,,,,,,,,,,,
01525RC/A,default,Grouper,01525RC /A,01525RC,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 ,,,,,,220,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,,,,,,,,,,,
01525RC/B,default,Grouper,01525RC /B,01525RC,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 ,,,,,,220,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,,,,,,,,,,,,,,,
01525RC/C,default,Grouper,01525RC /C,01525RC,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 ,,,,,,220,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,,,,,,,,,,,,,,,
01525WT/A,default,Grouper,01525WT /A,01525WT,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 ,,,,,,220,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,"F15T8, F15T12, F20T12",,,,,,,,,,,,,,
3M10711,default,Grouper,01526 /A,01526,M10711,simple,3, Searchable ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,1X,220/60 (1) 15/20W  ",60,21.95, $ 21.95 ,,,Preheat ,,,1,  1 , T12 , Yes , No ,  -   ,  -   ,220,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"F15T8, F15T12, F20T12",,,,,,,,,,,,734832015702,1X,
5M10711,default,Grouper,01526 /A,01526,M10711,simple,3, Searchable ,,  2 ,5,10,10,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,1X,220/60 (1) 15/20W  ",60,295.50, $ 29.55 ,,,Preheat ,,,1,  1 , T12 , Yes , No ,  -   ,,220,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"F15T8, F15T12, F20T12",,,,,,,,,,,,,1X,
01526,default,Grouper,01526,01526,NA,configurable,4, Both ,"3M10711, 5M10711",,,,,,2,Discontinued,2,Limited,Leaded,Magnetic,,60,0.01, $ -   ,,,Preheat ,,,1,  1 , T12 , Yes , No ,  -   ,,220,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"F15T8, F15T12, F20T12",,,,,,,,,,,,,,
3M10712,default,Grouper,01526P /A,01526P,M10712,simple,3, Searchable ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast, 1X,220/60 (1) CFT13W/GX23, CFQ13W/GX23 ",60,34.95, $ 34.95 ,,,Preheat ,,,1,  1 , CFL , Yes , No ,  -   ,  -   ,220,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,,,,,,,,,734832015719,1X,
01526P/B,default,Grouper,01526P /B,01526P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,1,  1 ,,,,,,220,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,"F15T8, F15T12, F20T12",,,,,,,,,,,,,,
01526P,default,Grouper,01526P,01526P,NA,configurable,4, Both ,3M10712,,,,,,2,Discontinued,2,Limited,Leaded,Magnetic,,60,0.01, $ -   ,,,Preheat ,,,1,  1 , CFL , Yes , No ,  -   ,,220,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,,,,,,,,,,,,,,,
01526RC/A,default,Grouper,01526RC /A,01526RC,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,,,1,  1 , CFL , Yes , No ,  -   , Single ,220,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"CFT13W/GX23, CFQ13W/GX23",,,,,,,,,,,,,1X,
01526WT/A,default,Grouper,01526WT /A,01526WT,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,1,  1 ,,,,,,220,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,"F15T8, F15T12, F20T12",,,,,,,,,,,,,,
01527/A,default,Grouper,01527 /A,01527,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1,  1 ,,,,,,277,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,"F15T8, F15T12, F20T12",,,,01527P AM,01527P        ,Magnetic,Active,Ongoing,P10104,Leaded,,,,
3M10550,default,Grouper,01527P /C,01527P,M10550,simple,3, Searchable ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast for 1 CFT or CFQ/13W/G24d CFL Lamp, Preheat Start, 277Vac, 60Hz, Normal Ballast Factor, NPF",60,39.95, $ 39.95 ,,,Preheat ,Series, 1.00 ,1,  1 , CFL , Yes , No , 19-30 , Single ,277,Normal, 0.2-0.4 , 277 +5% -10% ,  -   ,  -   ,  -   ,," ANSI C82.1,Type P, Type 1 Outdoor ","  UL/935 , CSA/C22.2 Certified ",  -   ,  -   ,3.25,1.50,1.94,  2.81 ,  10.00 , 1.03 ,,,,,"CFQ13W/GX23, CFQ26W/G24d, CFT13W/GX23, CFTR26W/GX24d",,,,01527P AM,01527P        ,Magnetic,Active,Ongoing,P10104,Leaded,"[""VLO13TP"", ""VLO2S13TP"", ""C13527""]",734832013746,1X,
5M10550,default,Grouper,01527P /C,01527P,M10550,simple,3, Searchable ,,  2 ,5,10,10,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast for 1 CFT or CFQ/13W/G24d CFL Lamp, Preheat Start, 277Vac, 60Hz, Normal Ballast Factor, NPF",60,182.95, $ 18.30 ,,,Preheat ,Series, 1.00 ,1,  1 , CFL , Yes , No , 19-30 , Single ,277,Normal, 0.2-0.4 , 277 +5% -10% ,  -   ,  -   ,  -   ,," ANSI C82.1,Type P, Type 1 Outdoor ","  UL/935 , CSA/C22.2 Certified ",  -   ,  -   ,3.25,1.50,1.94,  2.81 ,  10.00 , 1.03 ,,,,,"CFQ13W/GX23, CFQ26W/G24d, CFT13W/GX23, CFTR26W/GX24d",,,,01527P AM,01527P        ,Magnetic,Active,Ongoing,P10104,Leaded,"[""VLO13TP"", ""VLO2S13TP"", ""C13527""]",,1X,
2P10104,default,Grouper,01527P AM,01527P,P10104,simple,3, Searchable ,,  4 ,2,10W,10,1,1,Ongoing,1,Active,Leaded,Magnetic,"Fluorescent mBallast for 1 CFT or CFQ/13W/G24d CFL Lamp, Preheat Start, 277Vac, 60Hz, Normal Ballast Factor, NPF",60,182.95, $ 18.30 ,,,Preheat ,Series, 1.00 ,1,  1 , CFL , Yes , No , 19-30 , Single ,277,Normal, 0.2-0.4 , 277 +5% -10% ,  0 ,  -   , A ,N," ANSI C82.1,Type P, Type 1 Outdoor ","  UL/935 , CSA/C22.2 Certified ",  -   ,  -   ,3.25,1.50,1.94,  2.81 ,  10.00 , 1.03 ,,,,,"CFQ13W/GX23, CFQ26W/G24d, CFT13W/GX23, CFTR26W/GX24d",,,,,,,,,,,"[""VLO13TP"", ""VLO2S13TP"", ""C13527""]",734832020164,1X,
3P10104,default,Grouper,01527P AM,01527P,P10104,simple,3, Searchable ,,  5 ,3,1W,1,1,1,Ongoing,1,Active,Leaded,Magnetic,"Fluorescent mBallast for 1 CFT or CFQ/13W/G24d CFL Lamp, Preheat Start, 277Vac, 60Hz, Normal Ballast Factor, NPF",60,20.95, $ 20.95 ,,,Preheat ,Series, 1.00 ,1,  1 , CFL , Yes , No , 19-30 , Single ,277,Normal, 0.2-0.4 , 277 +5% -10% ,  0 ,  -   , A ,N," ANSI C82.1,Type P, Type 1 Outdoor ","  UL/935 , CSA/C22.2 Certified ",  -   ,  -   ,3.25,1.50,1.94,  2.81 ,  10.00 , 1.03 ,,,,,"CFQ13W/GX23, CFQ26W/G24d, CFT13W/GX23, CFTR26W/GX24d",,,,,,,,,,,"[""VLO13TP"", ""VLO2S13TP"", ""C13527""]",734832020171,1X,
01527P/A,default,Grouper,01527P /A,01527P,M10001                       ,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series, 1.00 ,1/2,  2 , CFL , Yes , No , 19-30 , Single ,277,Normal, 0.2-0.4 , 277 +5% -10% ,  0 ,  -   , A ,N," ANSI C82.1,Type P, Type 1 Outdoor ","  UL/935 , CSA/C22.2 Certified ",  -   ,  -   ,3.25,1.50,1.94,  2.81 ,  10.00 , 1.03 ,,,,,"CFQ13W/GX23, CFQ26W/G24d, CFT13W/GX23, CFTR26W/GX24d",01527P AM,01527P,P10104,,,,,,,,"[""VLO13TP"", ""C13527""]",,1X,
01527P/B,default,Grouper,01527P /B,01527P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1/2,  2 , CFL , Yes , No , 19-30 , Single ,277,Normal, 0.2-0.4 , 277 +5% -10% ,,,,,,,,,,,,,,  999.99 ,,,,,"CFQ13W/GX23, CFQ26W/G24d, CFT13W/GX23, CFTR26W/GX24d",,,,01527P AM,01527P        ,Magnetic,Active,Ongoing,P10104,Leaded,,,,
01527P/D,default,Grouper,01527P /D,01527P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1/2,  2 , CFL , Yes , No , 19-30 , Single ,277,Normal, 0.2-0.4 , 277 +5% -10% ,,,,,,,,,,,,,,  999.99 ,,,,,"CFQ13W/GX23, CFQ26W/G24d, CFT13W/GX23, CFTR26W/GX24d",,,,01527P AM,01527P        ,Magnetic,Active,Ongoing,P10104,Leaded,,,,
01527P/E,default,Grouper,01527P /E,01527P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1/2,  2 , CFL , Yes , No , 19-30 , Single ,277,Normal, 0.2-0.4 , 277 +5% -10% ,,,,,,,,,,,,,,  999.99 ,,,,,"CFQ13W/GX23, CFQ26W/G24d, CFT13W/GX23, CFTR26W/GX24d",,,,01527P AM,01527P        ,Magnetic,Active,Ongoing,P10104,Leaded,,,,
01527P/F,default,Grouper,01527P /F,01527P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1/2,  2 , CFL , Yes , No , 19-30 , Single ,277,Normal, 0.2-0.4 , 277 +5% -10% ,,,,,,,,,,,,,,  999.99 ,,,,,"CFQ13W/GX23, CFQ26W/G24d, CFT13W/GX23, CFTR26W/GX24d",,,,01527P AM,01527P        ,Magnetic,Active,Ongoing,P10104,Leaded,,,,
01527P/G,default,Grouper,01527P /G,01527P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1/2,  2 , CFL , Yes , No , 19-30 , Single ,277,Normal, 0.2-0.4 , 277 +5% -10% ,,,,,,,,,,,,,,  999.99 ,,,,,"CFQ13W/GX23, CFQ26W/G24d, CFT13W/GX23, CFTR26W/GX24d",,,,01527P AM,01527P        ,Magnetic,Active,Ongoing,P10104,Leaded,,,,
01527P/H,default,Grouper,01527P /H,01527P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1/2,  2 , CFL , Yes , No , 19-30 , Single ,277,Normal, 0.2-0.4 , 277 +5% -10% ,,,,,,,,,,,,,,  999.99 ,,,,,"CFQ13W/GX23, CFQ26W/G24d, CFT13W/GX23, CFTR26W/GX24d",,,,01527P AM,01527P        ,Magnetic,Active,Ongoing,P10104,Leaded,,,,
01527P/I,default,Grouper,01527P /I,01527P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1/2,  2 , CFL , Yes , No , 19-30 , Single ,277,Normal, 0.2-0.4 , 277 +5% -10% ,,,,,,,,,,,,,,  999.99 ,,,,,"CFQ13W/GX23, CFQ26W/G24d, CFT13W/GX23, CFTR26W/GX24d",,,,01527P AM,01527P        ,Magnetic,Active,Ongoing,P10104,Leaded,,,,
01527P,default,Grouper,01527P,01527P,NA,configurable,4, Both ,"3M10550, 5M10550, 2P10104, 3P10104",,,,,,1,Ongoing,1,Active,Leaded,Magnetic,,60,0.01, $ -   ,,,Preheat ,Series, 1.00 ,1/2,  2 , CFL , Yes , No , 19-30 , Single ,277,Normal, 0.2-0.4 , 277 +5% -10% ,  0 ,  -   , A ,N," ANSI C82.1,Type P, Type 1 Outdoor ","  UL/935 , CSA/C22.2 Certified ",  -   ,  -   ,3.25,1.50,1.94,  2.81 ,  10.00 , 1.03 ,,,,,"CFQ13W/GX23, CFQ26W/G24d, CFT13W/GX23, CFTR26W/GX24d",,,,,,,,,,,"[""VLO13TP"", ""VLO2S13TP"", ""C13527""]",,,
01527PB1LH/A,default,Grouper,01527PB1LH /A,01527PB1LH,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1,  1 , CFL , Yes , No ,  -   , Single ,277,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,01527P AM,01527P        ,Magnetic,Active,Ongoing,P10104,Leaded,,,1X,
01527PEB/A,default,Grouper,01527PEB /A,01527PEB,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1,  1 ,,,,,,277,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,01527P AM,01527P        ,Magnetic,Active,Ongoing,P10104,Leaded,,,,
01527PLA,default,Grouper,01527PLA,01527PLA,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1,  1 , CFL ,,,,,277,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,01527P AM,01527P        ,Magnetic,Active,Ongoing,P10104,Leaded,,,,
01527PLA/A,default,Grouper,01527PLA /A,01527PLA,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1,  1 , CFL ,,,,,277,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,01527P AM,01527P        ,Magnetic,Active,Ongoing,P10104,Leaded,,,,
01527PLA/B,default,Grouper,01527PLA /B,01527PLA,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1,  1 , CFL ,,,,,277,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,01527P AM,01527P        ,Magnetic,Active,Ongoing,P10104,Leaded,,,,
01527PLH/A,default,Grouper,01527PLH /A,01527PLH,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1,  1 ,,,,,,277,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,01527P AM,01527P        ,Magnetic,Active,Ongoing,P10104,Leaded,,,,
01527PNF/A,default,Grouper,01527PNF /A,01527PNF,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1,  1 , CFL , Yes , No ,  -   , Single ,277,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,01527P AM,01527P        ,Magnetic,Active,Ongoing,P10104,Leaded,,,1X,
01527RC/A,default,Grouper,01527RC /A,01527RC,M10647,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1,  1 , CFL , Yes , No ,  -   , Single ,277,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,,,,,,,,,,1X,
01527RCLA/A,default,Grouper,01527RCLA /A,01527RCLA,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1,  1 ,,,,,,277,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,,,,,,,,,,,
01527RCLH,default,Grouper,01527RCLH,01527RCLH,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1,  1 , CFL ,,,,,277,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,,,,,,,,,,,
01527RCLH/A,default,Grouper,01527RCLH /A,01527RCLH,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1,  1 , CFL ,,,,,277,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,,,,,,,,,,,
01527RCLH/B,default,Grouper,01527RCLH /B,01527RCLH,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,Series,,1,  1 , CFL ,,,,,277,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,,,,,,,,,,,
3M10105,default,Grouper,01535 /A,01535,M10105,simple,3, Searchable ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,1X, (1) 15/20W  ",50,29.95, $ 29.95 ,,,Preheat ,,,1,  1 , T12 , Yes , No ,  -   ,  -   ,230,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"F15T8, F15T12, F20T12",,,,,,,,,,,,734832007967,1X,
01535/B,default,Grouper,01535 /B,01535,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 ,,,,,,230,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,G15T8,,,,,,,,,,,,,,
01535/C,default,Grouper,01535 /C,01535,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,Preheat ,,,1,  1 , T8 , Yes , No ,  -   , Single ,230,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,,,,,,,,,,,,,,1X,
01535,default,Grouper,01535,01535,NA,configurable,4, Both ,3M10105,,,,,,2,Discontinued,2,Limited,Leaded,Magnetic,,50,0.01, $ -   ,,,Preheat ,Series,,1,  1 , T12 , Yes , No ,  -   , Single ,230,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"F15T8, F15T12, F20T12",,,,,,,,,,,,,,
01535B/A,default,Grouper,01535B /A,01535B,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 ,,,,,,230,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,G15T8,,,,,,,,,,,,,,
3M10551,default,Grouper,01535B1 /A,01535B1,M10551,simple,3, Searchable ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast, 1X, (1) G15T8  ",50,21.95, $ 21.95 ,,,Preheat ,,,1,  1 , Germicidal , Yes , No ,  -   ,  -   ,230,Normal,,  230 ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,G15T8,,,,,,,,,,,,734832013753,1X,
5M10551,default,Grouper,01535B1 /A,01535B1,M10551,simple,3, Searchable ,,  2 ,5,10,10,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast, 1X, (1) G15T8  ",50,172.95, $ 17.30 ,,,Preheat ,,,1,  1 , Germicidal , Yes , No ,  -   ,,230,Normal,,  230 ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,G15T8,,,,,,,,,,,,,1X,
01535B1,default,Grouper,01535B1,01535B1,NA,configurable,4, Both ,"3M10551, 5M10551",,,,,,2,Discontinued,2,Limited,Leaded,Magnetic,,50,0.01, $ -   ,,,Preheat ,,,1,  1 , Germicidal , Yes , No ,  -   ,,230,Normal,,  230 ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,,,,,,,,,,,,,,,
3M10552,default,Grouper,01535P /A,01535P,M10552,simple,4, Both ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast, 1X, (1) CFT13W/GX23, CFQ13W/GX23 ",50,34.95, $ 34.95 ,,,Preheat ,,,1,  1 , T8 , Yes , No ,  -   ,  -   ,230,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,,,,,,,,,734832013760,1X,
01535WT/A,default,Grouper,01535WT /A,01535WT,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 ,,,,,,230,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,F15T8,,,,,,,,,,,,,,
01536/A,default,Grouper,01536 /A,01536,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,1,  1 ,,,,,,230,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,"F15T8, F15T12, F20T12",,,,,,,,,,,,,,
01536P/A,default,Grouper,01536P /A,01536P,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,1,  1 ,,,,,,230,Normal,,,,,,,,,,,,,,,,  999.99 ,,,,,"F15T8, F15T12, F20T12",,,,,,,,,,,,,,
